Row Number,Volume,Close Price,Timestamp (EST)
2022,50807,523.7148,2024-08-07 13:45:00
2021,121391,523.39,2024-08-07 13:46:00
2020,111328,522.7624,2024-08-07 13:47:00
2019,149125,522.33,2024-08-07 13:48:00
2018,117292,522.32,2024-08-07 13:49:00
2017,232641,522.565,2024-08-07 13:50:00
2016,101610,522.35,2024-08-07 13:51:00
2015,279320,521.94,2024-08-07 13:52:00
2014,105117,522.1,2024-08-07 13:53:00
2013,175608,522.31,2024-08-07 13:54:00
2012,127626,522.05,2024-08-07 13:55:00
2011,117490,521.8,2024-08-07 13:56:00
2010,72063,521.7318,2024-08-07 13:57:00
2009,157877,521.66,2024-08-07 13:58:00
2008,122767,522.04,2024-08-07 13:59:00
2007,130601,522.04,2024-08-07 14:00:00
2006,69442,521.965,2024-08-07 14:01:00
2005,125738,521.96,2024-08-07 14:02:00
2004,175774,521.79,2024-08-07 14:03:00
2003,153884,521.74,2024-08-07 14:04:00
2002,141009,521.54,2024-08-07 14:05:00
2001,90578,521.621,2024-08-07 14:06:00
2000,292496,520.9,2024-08-07 14:07:00
1999,270256,521.36,2024-08-07 14:08:00
1998,54793,521.055,2024-08-07 14:09:00
1997,244189,520.85,2024-08-07 14:10:00
1996,153386,520.519,2024-08-07 14:11:00
1995,313313,520.51,2024-08-07 14:12:00
1994,172065,520.27,2024-08-07 14:13:00
1993,96331,520,2024-08-07 14:14:00
1992,233915,519.76,2024-08-07 14:15:00
1991,246738,519.69,2024-08-07 14:16:00
1990,359182,520.25,2024-08-07 14:17:00
1989,176487,519.52,2024-08-07 14:18:00
1988,204976,519.81,2024-08-07 14:19:00
1987,97785,519.85,2024-08-07 14:20:00
1986,213779,520.2699,2024-08-07 14:21:00
1985,286209,520.09,2024-08-07 14:22:00
1984,282307,520.43,2024-08-07 14:23:00
1983,589364,520.25,2024-08-07 14:24:00
1982,310816,521.0397,2024-08-07 14:25:00
1981,156631,521.14,2024-08-07 14:26:00
1980,212219,520.72,2024-08-07 14:27:00
1979,106633,520.67,2024-08-07 14:28:00
1978,199002,520.66,2024-08-07 14:29:00
1977,191059,520.51,2024-08-07 14:30:00
1976,119915,520.11,2024-08-07 14:31:00
1975,171183,519.79,2024-08-07 14:32:00
1974,82973,519.79,2024-08-07 14:33:00
1973,59860,519.85,2024-08-07 14:34:00
1972,195985,519.95,2024-08-07 14:35:00
1971,139353,519.76,2024-08-07 14:36:00
1970,224218,520.01,2024-08-07 14:37:00
1969,91251,519.77,2024-08-07 14:38:00
1968,129551,519.98,2024-08-07 14:39:00
1967,196019,520.39,2024-08-07 14:40:00
1966,136394,520.5,2024-08-07 14:41:00
1965,93877,520.425,2024-08-07 14:42:00
1964,129912,520.02,2024-08-07 14:43:00
1963,81515,519.9804,2024-08-07 14:44:00
1962,66277,520.06,2024-08-07 14:45:00
1961,102206,520.26,2024-08-07 14:46:00
1960,489497,519.14,2024-08-07 14:47:00
1959,314652,518.95,2024-08-07 14:48:00
1958,183345,519.43,2024-08-07 14:49:00
1957,104569,519.45,2024-08-07 14:50:00
1956,119212,518.98,2024-08-07 14:51:00
1955,93314,519.2099,2024-08-07 14:52:00
1954,112917,519.4991,2024-08-07 14:53:00
1953,87241,519.26,2024-08-07 14:54:00
1952,258212,519.7,2024-08-07 14:55:00
1951,94124,519.65,2024-08-07 14:56:00
1950,89035,519.62,2024-08-07 14:57:00
1949,142433,519.87,2024-08-07 14:58:00
1948,118180,519.5066,2024-08-07 14:59:00
1947,141583,519.46,2024-08-07 15:00:00
1946,76843,519.7337,2024-08-07 15:01:00
1945,223908,520.8399,2024-08-07 15:02:00
1944,133527,521.19,2024-08-07 15:03:00
1943,207350,521.64,2024-08-07 15:04:00
1942,143115,521.65,2024-08-07 15:05:00
1941,224055,521.7,2024-08-07 15:06:00
1940,297550,521.065,2024-08-07 15:07:00
1939,142154,521.49,2024-08-07 15:08:00
1938,120551,521.2276,2024-08-07 15:09:00
1937,168418,521.44,2024-08-07 15:10:00
1936,108090,521.52,2024-08-07 15:11:00
1935,122519,521.415,2024-08-07 15:12:00
1934,211688,520.875,2024-08-07 15:13:00
1933,128825,520.82,2024-08-07 15:14:00
1932,226390,521.16,2024-08-07 15:15:00
1931,105567,520.96,2024-08-07 15:16:00
1930,98421,521.28,2024-08-07 15:17:00
1929,106581,521.38,2024-08-07 15:18:00
1928,93885,521.47,2024-08-07 15:19:00
1927,199486,522.0105,2024-08-07 15:20:00
1926,261294,521.23,2024-08-07 15:21:00
1925,146931,521.09,2024-08-07 15:22:00
1924,126665,520.94,2024-08-07 15:23:00
1923,124036,521.09,2024-08-07 15:24:00
1922,194262,520.96,2024-08-07 15:25:00
1921,150003,520.775,2024-08-07 15:26:00
1920,129296,520.52,2024-08-07 15:27:00
1919,121464,520.91,2024-08-07 15:28:00
1918,96284,521.07,2024-08-07 15:29:00
1917,245288,520.68,2024-08-07 15:30:00
1916,259500,520.64,2024-08-07 15:31:00
1915,379659,521.31,2024-08-07 15:32:00
1914,186708,521.3,2024-08-07 15:33:00
1913,215856,520.95,2024-08-07 15:34:00
1912,137620,521.02,2024-08-07 15:35:00
1911,167933,521.43,2024-08-07 15:36:00
1910,217726,521.53,2024-08-07 15:37:00
1909,135665,521.25,2024-08-07 15:38:00
1908,142122,521.07,2024-08-07 15:39:00
1907,163568,520.71,2024-08-07 15:40:00
1906,208678,520.99,2024-08-07 15:41:00
1905,118359,520.63,2024-08-07 15:42:00
1904,235962,520.465,2024-08-07 15:43:00
1903,218771,520.48,2024-08-07 15:44:00
1902,116098,520.54,2024-08-07 15:45:00
1901,201797,521.05,2024-08-07 15:46:00
1900,195977,520.88,2024-08-07 15:47:00
1899,198236,520.96,2024-08-07 15:48:00
1898,160583,521.01,2024-08-07 15:49:00
1897,350563,520,2024-08-07 15:50:00
1896,427315,519.6,2024-08-07 15:51:00
1895,310801,519.67,2024-08-07 15:52:00
1894,387274,519.67,2024-08-07 15:53:00
1893,398188,519.02,2024-08-07 15:54:00
1892,904074,518.5209,2024-08-07 15:55:00
1891,431176,518.395,2024-08-07 15:56:00
1890,424957,518.47,2024-08-07 15:57:00
1889,749357,518.395,2024-08-07 15:58:00
1888,2296498.0,518.65,2024-08-07 15:59:00
1887,238047,518.47,2024-08-07 16:00:00
1886,145833,518.48,2024-08-07 16:01:00
1885,79895,518.45,2024-08-07 16:02:00
1884,36145,518.4805,2024-08-07 16:03:00
1883,765738,518.49,2024-08-07 16:04:00
1882,143383,518.77,2024-08-07 16:05:00
1881,172933,518.74,2024-08-07 16:06:00
1880,27894,518.81,2024-08-07 16:07:00
1879,25542,518.89,2024-08-07 16:08:00
1878,670562,518.88,2024-08-07 16:09:00
1877,20264,518.87,2024-08-07 16:10:00
1876,2887125.0,518.88,2024-08-07 16:11:00
1875,10995,518.94,2024-08-07 16:12:00
1874,14761,519.08,2024-08-07 16:13:00
1873,50677,518.76,2024-08-07 16:14:00
1872,27041,518.49,2024-08-07 16:15:00
1871,44100,518.49,2024-08-07 16:16:00
1870,744786,518.7295,2024-08-07 16:17:00
1869,7396,518.5,2024-08-07 16:18:00
1868,127067,518.62,2024-08-07 16:19:00
1867,25154,518.44,2024-08-07 16:20:00
1866,20548,518.34,2024-08-07 16:21:00
1865,47954,517.82,2024-08-07 16:22:00
1864,40124,517.57,2024-08-07 16:23:00
1863,21395,517.57,2024-08-07 16:24:00
1862,13942,517.6,2024-08-07 16:25:00
1861,22172,517.57,2024-08-07 16:26:00
1860,86264,517,2024-08-07 16:27:00
1859,23076,517.23,2024-08-07 16:28:00
1858,20645,517.4,2024-08-07 16:29:00
1857,16134,517.55,2024-08-07 16:30:00
1856,17912,517.37,2024-08-07 16:31:00
1855,130498,517.1996,2024-08-07 16:32:00
1854,2866,517.3,2024-08-07 16:33:00
1853,2735,517.28,2024-08-07 16:34:00
1852,4554,517.6,2024-08-07 16:35:00
1851,14321,517.57,2024-08-07 16:36:00
1850,1561,517.55,2024-08-07 16:37:00
1849,2477,517.5,2024-08-07 16:38:00
1848,2512,517.65,2024-08-07 16:39:00
1847,3681,517.6514,2024-08-07 16:40:00
1846,18260,517.4,2024-08-07 16:41:00
1845,12894,517.3304,2024-08-07 16:42:00
1844,39517,517.25,2024-08-07 16:43:00
1843,36874,517.15,2024-08-07 16:44:00
1842,81682,517.05,2024-08-07 16:45:00
1841,21467,516.89,2024-08-07 16:46:00
1840,8369,516.96,2024-08-07 16:47:00
1839,14835,516.65,2024-08-07 16:48:00
1838,9636,516.7,2024-08-07 16:49:00
1837,28855,516.75,2024-08-07 16:50:00
1836,14159,516.53,2024-08-07 16:51:00
1835,12768,516.43,2024-08-07 16:52:00
1834,11915,516.47,2024-08-07 16:53:00
1833,585628,516.25,2024-08-07 16:54:00
1832,55498,516.11,2024-08-07 16:55:00
1831,23658,516,2024-08-07 16:56:00
1830,77216,515.88,2024-08-07 16:57:00
1829,70736,516,2024-08-07 16:58:00
1828,5819,516.16,2024-08-07 16:59:00
1827,7764,516.29,2024-08-07 17:00:00
1826,874,516.3,2024-08-07 17:01:00
1825,830,516.24,2024-08-07 17:02:00
1824,8621,516.27,2024-08-07 17:03:00
1823,27036,516.03,2024-08-07 17:04:00
1822,4047,516.001,2024-08-07 17:05:00
1821,4975,516.03,2024-08-07 17:06:00
1820,2823,516.01,2024-08-07 17:07:00
1819,3618,515.95,2024-08-07 17:08:00
1818,16366,515.98,2024-08-07 17:09:00
1817,1783,516.08,2024-08-07 17:10:00
1816,6850,516.03,2024-08-07 17:11:00
1815,8643,515.9,2024-08-07 17:12:00
1814,25451,515.97,2024-08-07 17:13:00
1813,20828,515.8,2024-08-07 17:14:00
1812,23231,516.2,2024-08-07 17:15:00
1811,28635,516.4,2024-08-07 17:16:00
1810,45498,516.08,2024-08-07 17:17:00
1809,44594,516.64,2024-08-07 17:18:00
1808,31881,516.52,2024-08-07 17:19:00
1807,230166,516.74,2024-08-07 17:20:00
1806,2883,516.72,2024-08-07 17:21:00
1805,5541,516.7,2024-08-07 17:22:00
1804,2609,516.69,2024-08-07 17:23:00
1803,1311,516.66,2024-08-07 17:24:00
1802,1754,516.7,2024-08-07 17:25:00
1801,2932,516.62,2024-08-07 17:26:00
1800,624,516.62,2024-08-07 17:27:00
1799,1547,516.69,2024-08-07 17:28:00
1798,641,516.64,2024-08-07 17:29:00
1797,743,516.67,2024-08-07 17:30:00
1796,518,516.59,2024-08-07 17:31:00
1795,469,516.57,2024-08-07 17:32:00
1794,496,516.55,2024-08-07 17:34:00
1793,1102,516.67,2024-08-07 17:35:00
1792,1157,516.55,2024-08-07 17:36:00
1791,3858,516.64,2024-08-07 17:38:00
1790,1283,516.6198,2024-08-07 17:40:00
1789,2070,516.5,2024-08-07 17:41:00
1788,344,516.56,2024-08-07 17:42:00
1787,1716,516.64,2024-08-07 17:43:00
1786,1549,516.62,2024-08-07 17:45:00
1785,479,516.52,2024-08-07 17:47:00
1784,786,516.52,2024-08-07 17:48:00
1783,4623,516.63,2024-08-07 17:49:00
1782,2817,516.63,2024-08-07 17:50:00
1781,1446,516.63,2024-08-07 17:51:00
1780,402,516.54,2024-08-07 17:53:00
1779,585,516.54,2024-08-07 17:54:00
1778,709,516.54,2024-08-07 17:55:00
1777,1224,516.54,2024-08-07 17:56:00
1776,879,516.5,2024-08-07 17:57:00
1775,1061,516.51,2024-08-07 17:58:00
1774,1853,516.57,2024-08-07 17:59:00
1773,25637,516.9,2024-08-07 18:00:00
1772,38895,517.2,2024-08-07 18:01:00
1771,4014,516.88,2024-08-07 18:02:00
1770,7404,516.74,2024-08-07 18:03:00
1769,7424,516.32,2024-08-07 18:04:00
1768,10196,516.65,2024-08-07 18:05:00
1767,10071,516.54,2024-08-07 18:06:00
1766,2801,516.6,2024-08-07 18:08:00
1765,5674,516.8,2024-08-07 18:09:00
1764,223,516.82,2024-08-07 18:10:00
1763,1963,516.9,2024-08-07 18:11:00
1762,2297,516.55,2024-08-07 18:12:00
1761,2481,516.39,2024-08-07 18:13:00
1760,900,516.25,2024-08-07 18:14:00
1759,7587,516.4,2024-08-07 18:15:00
1758,6029,516.58,2024-08-07 18:16:00
1757,3904,516.82,2024-08-07 18:17:00
1756,1240,516.9,2024-08-07 18:18:00
1755,2018,517,2024-08-07 18:19:00
1754,1321,517.12,2024-08-07 18:20:00
1753,1196,516.94,2024-08-07 18:21:00
1752,343,516.88,2024-08-07 18:22:00
1751,250,516.89,2024-08-07 18:23:00
1750,1480,516.98,2024-08-07 18:24:00
1749,300,516.99,2024-08-07 18:25:00
1748,7907,517.27,2024-08-07 18:26:00
1747,28793,517.5,2024-08-07 18:27:00
1746,1403,517.35,2024-08-07 18:28:00
1745,541,517.48,2024-08-07 18:29:00
1744,5326,517.57,2024-08-07 18:30:00
1743,765,517.55,2024-08-07 18:31:00
1742,595,517.6,2024-08-07 18:32:00
1741,10850,517.62,2024-08-07 18:33:00
1740,388,517.67,2024-08-07 18:34:00
1739,549,517.6,2024-08-07 18:35:00
1738,1914,517.49,2024-08-07 18:36:00
1737,553,517.5,2024-08-07 18:37:00
1736,400,517.431,2024-08-07 18:38:00
1735,881,517.41,2024-08-07 18:39:00
1734,1013,517.47,2024-08-07 18:41:00
1733,264,517.35,2024-08-07 18:42:00
1732,1512,517.25,2024-08-07 18:43:00
1731,1205,517.25,2024-08-07 18:44:00
1730,691,517.25,2024-08-07 18:45:00
1729,266,517.11,2024-08-07 18:46:00
1728,4190,517,2024-08-07 18:47:00
1727,2328,516.75,2024-08-07 18:48:00
1726,1834,516.75,2024-08-07 18:49:00
1725,1001,517,2024-08-07 18:50:00
1724,625,516.74,2024-08-07 18:51:00
1723,949,516.8,2024-08-07 18:52:00
1722,1156,516.89,2024-08-07 18:54:00
1721,3395,517.13,2024-08-07 18:55:00
1720,1967,517.34,2024-08-07 18:56:00
1719,1306,517.32,2024-08-07 18:58:00
1718,1290,517.1,2024-08-07 18:59:00
1717,337,516.94,2024-08-07 19:01:00
1716,2141,517.19,2024-08-07 19:03:00
1715,2366,517.25,2024-08-07 19:05:00
1714,201,517.22,2024-08-07 19:07:00
1713,871,516.55,2024-08-07 19:08:00
1712,595,516.59,2024-08-07 19:09:00
1711,150,516.85,2024-08-07 19:11:00
1710,134,516.92,2024-08-07 19:12:00
1709,195,516.89,2024-08-07 19:13:00
1708,183,516.76,2024-08-07 19:14:00
1707,3143,516.65,2024-08-07 19:15:00
1706,825,516.61,2024-08-07 19:16:00
1705,625,516.61,2024-08-07 19:17:00
1704,947,516.64,2024-08-07 19:18:00
1703,644,516.71,2024-08-07 19:19:00
1702,1357,516.51,2024-08-07 19:20:00
1701,1506,516.73,2024-08-07 19:21:00
1700,642,516.55,2024-08-07 19:22:00
1699,644,516.53,2024-08-07 19:23:00
1698,1553,516.21,2024-08-07 19:24:00
1697,6130,515.44,2024-08-07 19:25:00
1696,2448,515.8,2024-08-07 19:26:00
1695,1213,515.62,2024-08-07 19:27:00
1694,440,515.57,2024-08-07 19:28:00
1693,895,515.52,2024-08-07 19:29:00
1692,2143,515.56,2024-08-07 19:30:00
1691,2116,515.25,2024-08-07 19:31:00
1690,4129,515,2024-08-07 19:32:00
1689,831,515.03,2024-08-07 19:33:00
1688,1899,515.37,2024-08-07 19:34:00
1687,512,515.19,2024-08-07 19:35:00
1686,21471,514.61,2024-08-07 19:36:00
1685,3039,514.52,2024-08-07 19:37:00
1684,894,514.67,2024-08-07 19:38:00
1683,5309,514.24,2024-08-07 19:39:00
1682,14003,514.22,2024-08-07 19:40:00
1681,1299,514.55,2024-08-07 19:41:00
1680,2183,514.61,2024-08-07 19:42:00
1679,2065,514.5,2024-08-07 19:43:00
1678,3913,514.76,2024-08-07 19:44:00
1677,5890,515.09,2024-08-07 19:45:00
1676,9253,515.41,2024-08-07 19:46:00
1675,6677,515.27,2024-08-07 19:47:00
1674,8852,515.41,2024-08-07 19:48:00
1673,2778,515.5,2024-08-07 19:49:00
1672,2204,515.5068,2024-08-07 19:50:00
1671,1354,515.42,2024-08-07 19:51:00
1670,1381,515.45,2024-08-07 19:52:00
1669,10825,515.5,2024-08-07 19:53:00
1668,5263,515.23,2024-08-07 19:54:00
1667,4965,515.2,2024-08-07 19:55:00
1666,2515,515.18,2024-08-07 19:56:00
1665,1776,515.21,2024-08-07 19:57:00
1664,3062,515.31,2024-08-07 19:58:00
1663,14014,515.95,2024-08-07 19:59:00
1662,1534,516.71,2024-08-08 04:00:00
1661,1889,516.72,2024-08-08 04:01:00
1660,1752,517.22,2024-08-08 04:02:00
1659,2601,517.22,2024-08-08 04:03:00
1658,631,517.18,2024-08-08 04:04:00
1657,1046,517.02,2024-08-08 04:05:00
1656,1189,517.19,2024-08-08 04:06:00
1655,675,517.49,2024-08-08 04:07:00
1654,510,517.34,2024-08-08 04:08:00
1653,208,516.96,2024-08-08 04:09:00
1652,2212,516.77,2024-08-08 04:10:00
1651,909,516.7,2024-08-08 04:11:00
1650,3339,516.69,2024-08-08 04:12:00
1649,1630,517.2,2024-08-08 04:13:00
1648,349,517.17,2024-08-08 04:14:00
1647,390,516.98,2024-08-08 04:15:00
1646,877,517.21,2024-08-08 04:16:00
1645,391,517.37,2024-08-08 04:17:00
1644,1010,517.39,2024-08-08 04:18:00
1643,2497,517.27,2024-08-08 04:19:00
1642,1976,517.21,2024-08-08 04:20:00
1641,1899,517.1,2024-08-08 04:21:00
1640,357,517.03,2024-08-08 04:22:00
1639,348,516.94,2024-08-08 04:23:00
1638,247,516.84,2024-08-08 04:24:00
1637,1620,516.86,2024-08-08 04:25:00
1636,520,517.03,2024-08-08 04:27:00
1635,556,516.63,2024-08-08 04:28:00
1634,303,516.78,2024-08-08 04:31:00
1633,300,517.1,2024-08-08 04:34:00
1632,1116,517.1,2024-08-08 04:36:00
1631,1469,517.05,2024-08-08 04:38:00
1630,622,517.02,2024-08-08 04:39:00
1629,957,517.63,2024-08-08 04:41:00
1628,178,517.7,2024-08-08 04:44:00
1627,924,517.86,2024-08-08 04:45:00
1626,743,518,2024-08-08 04:48:00
1625,3002,518.17,2024-08-08 04:50:00
1624,2201,518.1,2024-08-08 04:51:00
1623,1054,518.35,2024-08-08 04:52:00
1622,686,518.35,2024-08-08 04:53:00
1621,222,518.26,2024-08-08 04:55:00
1620,442,518.5,2024-08-08 04:56:00
1619,808,518.35,2024-08-08 04:57:00
1618,408,518.3,2024-08-08 04:58:00
1617,350,518.35,2024-08-08 04:59:00
1616,2829,518.53,2024-08-08 05:00:00
1615,3472,518.78,2024-08-08 05:01:00
1614,2644,518.91,2024-08-08 05:02:00
1613,3551,518.8,2024-08-08 05:03:00
1612,864,518.64,2024-08-08 05:04:00
1611,666,518.51,2024-08-08 05:06:00
1610,476,518.46,2024-08-08 05:07:00
1609,165,518.38,2024-08-08 05:09:00
1608,452,518.22,2024-08-08 05:10:00
1607,114,518.31,2024-08-08 05:11:00
1606,4016,518.2,2024-08-08 05:13:00
1605,133,518.31,2024-08-08 05:14:00
1604,932,518.6,2024-08-08 05:15:00
1603,577,518.22,2024-08-08 05:16:00
1602,1414,518.14,2024-08-08 05:17:00
1601,202,518.28,2024-08-08 05:18:00
1600,255,518.29,2024-08-08 05:22:00
1599,281,518.13,2024-08-08 05:23:00
1598,513,517.9,2024-08-08 05:24:00
1597,423,517.79,2024-08-08 05:25:00
1596,241,517.94,2024-08-08 05:35:00
1595,193,517.71,2024-08-08 05:37:00
1594,1294,517.69,2024-08-08 05:42:00
1593,469,517.23,2024-08-08 05:44:00
1592,620,517.11,2024-08-08 05:47:00
1591,850,516.6,2024-08-08 05:49:00
1590,608,516.7,2024-08-08 05:50:00
1589,473,516.66,2024-08-08 05:51:00
1588,504,516.35,2024-08-08 05:52:00
1587,1463,516.8,2024-08-08 05:53:00
1586,673,517.07,2024-08-08 05:54:00
1585,783,517.09,2024-08-08 05:55:00
1584,1434,517.2,2024-08-08 05:57:00
1583,858,517.15,2024-08-08 05:58:00
1582,630,517,2024-08-08 05:59:00
1581,582,517.1,2024-08-08 06:02:00
1580,298,516.92,2024-08-08 06:03:00
1579,1143,516.69,2024-08-08 06:05:00
1578,647,516.91,2024-08-08 06:06:00
1577,982,516.5,2024-08-08 06:08:00
1576,319,516.42,2024-08-08 06:09:00
1575,399,516.46,2024-08-08 06:10:00
1574,1335,516.93,2024-08-08 06:11:00
1573,637,516.88,2024-08-08 06:12:00
1572,799,516.88,2024-08-08 06:13:00
1571,5604,517.2,2024-08-08 06:14:00
1570,3405,517.2,2024-08-08 06:15:00
1569,1182,517.2,2024-08-08 06:16:00
1568,4136,517.4,2024-08-08 06:18:00
1567,409,517.42,2024-08-08 06:20:00
1566,5522,517.71,2024-08-08 06:21:00
1565,1171,517.58,2024-08-08 06:22:00
1564,542,517.48,2024-08-08 06:23:00
1563,479,517.55,2024-08-08 06:24:00
1562,1923,517.69,2024-08-08 06:25:00
1561,276,517.66,2024-08-08 06:26:00
1560,204,517.5,2024-08-08 06:28:00
1559,5165,517.54,2024-08-08 06:29:00
1558,246,517.6,2024-08-08 06:30:00
1557,314,517.74,2024-08-08 06:31:00
1556,310,517.6,2024-08-08 06:32:00
1555,1658,517.8,2024-08-08 06:33:00
1554,405,517.79,2024-08-08 06:34:00
1553,116,517.71,2024-08-08 06:35:00
1552,421,517.53,2024-08-08 06:36:00
1551,512,517.8,2024-08-08 06:39:00
1550,239,517.83,2024-08-08 06:42:00
1549,403,517.76,2024-08-08 06:43:00
1548,1536,517.47,2024-08-08 06:44:00
1547,5150,518,2024-08-08 06:45:00
1546,591,518.2,2024-08-08 06:46:00
1545,1638,518.2,2024-08-08 06:47:00
1544,4150,518.13,2024-08-08 06:48:00
1543,1468,517.98,2024-08-08 06:49:00
1542,2140,518.42,2024-08-08 06:50:00
1541,466,518.28,2024-08-08 06:51:00
1540,574,518.1,2024-08-08 06:52:00
1539,370,518.1,2024-08-08 06:54:00
1538,2455,518.2,2024-08-08 06:55:00
1537,4110,517.91,2024-08-08 06:56:00
1536,1455,517.8,2024-08-08 06:57:00
1535,3707,517.93,2024-08-08 06:58:00
1534,1505,518.18,2024-08-08 06:59:00
1533,7896,518.08,2024-08-08 07:00:00
1532,1727,517.95,2024-08-08 07:01:00
1531,872,517.83,2024-08-08 07:02:00
1530,2792,517.72,2024-08-08 07:04:00
1529,5359,518.08,2024-08-08 07:05:00
1528,1149,518.12,2024-08-08 07:06:00
1527,379,518,2024-08-08 07:07:00
1526,277,517.98,2024-08-08 07:08:00
1525,6028,518.2,2024-08-08 07:09:00
1524,2550,518.46,2024-08-08 07:10:00
1523,4119,518.6,2024-08-08 07:11:00
1522,5385,518.63,2024-08-08 07:12:00
1521,4450,518.66,2024-08-08 07:13:00
1520,25708,519,2024-08-08 07:14:00
1519,6664,519.05,2024-08-08 07:15:00
1518,3816,518.94,2024-08-08 07:16:00
1517,4884,518.82,2024-08-08 07:17:00
1516,812,518.79,2024-08-08 07:18:00
1515,1028,518.98,2024-08-08 07:19:00
1514,640,518.86,2024-08-08 07:20:00
1513,2246,518.84,2024-08-08 07:21:00
1512,2071,518.69,2024-08-08 07:22:00
1511,1071,518.46,2024-08-08 07:23:00
1510,726,518.65,2024-08-08 07:24:00
1509,2805,518.62,2024-08-08 07:25:00
1508,1422,518.54,2024-08-08 07:26:00
1507,3766,518.59,2024-08-08 07:27:00
1506,4870,518.6,2024-08-08 07:28:00
1505,652,518.56,2024-08-08 07:29:00
1504,10360,518.5,2024-08-08 07:30:00
1503,468,518.45,2024-08-08 07:31:00
1502,12432,518.55,2024-08-08 07:32:00
1501,1296,518.621,2024-08-08 07:33:00
1500,1739,518.66,2024-08-08 07:34:00
1499,7720,518.77,2024-08-08 07:35:00
1498,5235,518.66,2024-08-08 07:36:00
1497,550,518.6,2024-08-08 07:37:00
1496,5435,518.75,2024-08-08 07:38:00
1495,315,518.7,2024-08-08 07:39:00
1494,2789,518.81,2024-08-08 07:40:00
1493,505,518.88,2024-08-08 07:41:00
1492,10815,518.99,2024-08-08 07:42:00
1491,1745,519,2024-08-08 07:44:00
1490,465,519,2024-08-08 07:45:00
1489,22946,519.09,2024-08-08 07:46:00
1488,5078,519.15,2024-08-08 07:47:00
1487,2722,519.07,2024-08-08 07:48:00
1486,3464,519,2024-08-08 07:49:00
1485,1080,519,2024-08-08 07:50:00
1484,16565,519.2,2024-08-08 07:51:00
1483,93559,519.14,2024-08-08 07:52:00
1482,8114,519.24,2024-08-08 07:53:00
1481,4195,519.04,2024-08-08 07:54:00
1480,4479,518.9,2024-08-08 07:55:00
1479,7904,518.93,2024-08-08 07:56:00
1478,3779,518.85,2024-08-08 07:57:00
1477,28941,519.1,2024-08-08 07:58:00
1476,4552,519.15,2024-08-08 07:59:00
1475,39880,519.19,2024-08-08 08:00:00
1474,32993,519.14,2024-08-08 08:01:00
1473,25188,519.23,2024-08-08 08:02:00
1472,2323,519.25,2024-08-08 08:03:00
1471,1557,518.95,2024-08-08 08:04:00
1470,2193,519,2024-08-08 08:05:00
1469,5179,519.02,2024-08-08 08:06:00
1468,1579,519,2024-08-08 08:07:00
1467,10840,519.19,2024-08-08 08:08:00
1466,4578,519.23,2024-08-08 08:09:00
1465,3276,519.01,2024-08-08 08:10:00
1464,12042,519.36,2024-08-08 08:11:00
1463,8980,519.3,2024-08-08 08:12:00
1462,7123,519.12,2024-08-08 08:13:00
1461,23809,519.31,2024-08-08 08:14:00
1460,8130,519.25,2024-08-08 08:15:00
1459,11259,519.19,2024-08-08 08:16:00
1458,5619,519.14,2024-08-08 08:17:00
1457,40556,519.08,2024-08-08 08:18:00
1456,8141,519.0286,2024-08-08 08:19:00
1455,11299,519,2024-08-08 08:20:00
1454,11516,518.92,2024-08-08 08:21:00
1453,10895,518.87,2024-08-08 08:22:00
1452,18947,518.66,2024-08-08 08:23:00
1451,8748,518.65,2024-08-08 08:24:00
1450,22089,518.73,2024-08-08 08:25:00
1449,19998,518.56,2024-08-08 08:26:00
1448,25913,518.8,2024-08-08 08:27:00
1447,2637,518.75,2024-08-08 08:28:00
1446,7519,519,2024-08-08 08:29:00
1445,187583,522.58,2024-08-08 08:30:00
1444,121584,522.14,2024-08-08 08:31:00
1443,99183,521.71,2024-08-08 08:32:00
1442,44143,521.5,2024-08-08 08:33:00
1441,48079,522.3,2024-08-08 08:34:00
1440,49031,522.27,2024-08-08 08:35:00
1439,127248,522.72,2024-08-08 08:36:00
1438,104857,523,2024-08-08 08:37:00
1437,88221,523.18,2024-08-08 08:38:00
1436,43215,522.81,2024-08-08 08:39:00
1435,44104,523.2,2024-08-08 08:40:00
1434,12470,522.78,2024-08-08 08:41:00
1433,26192,523.35,2024-08-08 08:42:00
1432,33502,523.16,2024-08-08 08:43:00
1431,20044,522.87,2024-08-08 08:44:00
1430,54571,522.79,2024-08-08 08:45:00
1429,30145,522.25,2024-08-08 08:46:00
1428,14809,522.63,2024-08-08 08:47:00
1427,33003,522.61,2024-08-08 08:48:00
1426,18511,522.47,2024-08-08 08:49:00
1425,22401,522.45,2024-08-08 08:50:00
1424,10988,522.46,2024-08-08 08:51:00
1423,49536,523.13,2024-08-08 08:52:00
1422,21682,523.1,2024-08-08 08:53:00
1421,27393,523.12,2024-08-08 08:54:00
1420,274270,522.83,2024-08-08 08:55:00
1419,16358,522.72,2024-08-08 08:56:00
1418,16665,522.75,2024-08-08 08:57:00
1417,17811,522.72,2024-08-08 08:58:00
1416,4320,522.5,2024-08-08 08:59:00
1415,22354,522.3,2024-08-08 09:00:00
1414,44847,522.62,2024-08-08 09:01:00
1413,18308,522.7,2024-08-08 09:02:00
1412,36358,523.03,2024-08-08 09:03:00
1411,9393,523,2024-08-08 09:04:00
1410,4154,523,2024-08-08 09:05:00
1409,37061,522.83,2024-08-08 09:06:00
